feature,spearman
qtd_eventos_sinistro,0.9923371128887539
qtd_carater_eletivo,0.9769082314731746
qtd_servico_CONSULTA,0.9278180244775871
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7694368015882783
qtd_esp_outros,0.7310224256454259
qtd_esp_clin_geral,0.6445848925302162
qtd_conta_EXTERNO,0.6344654920600661
qtd_conta_PRONTO SOCORRO,0.5715606746846684
qtd_servico_LABORATÓRIO,0.5488283450245659
qtd_servico_ULTRA-SONOGRAFIA,0.4533783446965881
qtd_servico_RADIOLOGIA,0.3621804178057968
qtd_esp_gine,0.3339229258167544
qtd_conta_NA,0.32218895327670116
qtd_esp_orto,0.30830482216581934
qtd_esp_cardio,0.29398022896323417
qtd_esp_ped,0.2807424973018156
qtd_esp_lab_imagem,0.2556904915183913
qtd_servico___OUTROS__,0.25058350743726454
qtd_servico_CIRURGICO,0.2455207838948209
qtd_conta_INTERNADO,0.22742819380770596
qtd_servico_CARDIOLOGIA,0.22496574743077744
qtd_esp_oftal,0.22138703720796676
qtd_servico_TOMOGRAFIA,0.216447680120995
qtd_servico_FISIOTERAPIA,0.1814066899493386
qtd_carater_urgencia,0.16476442610814046
pct_urgencia,0.1647638290276126
qtd_esp_cirurg,0.16454248638115215
qtd_esp_psiq,0.14741686723062414
qtd_servico_ENDOSCOPIA,0.14654032868264166
qtd_servico_DIÁRIA,0.14520834747685116
qtd_esp_derm,0.1423293055554161
qtd_esp_neuro,0.1192342521992756
qtd_servico_ACUPUNTURA,0.1157681285759191
idade,0.11039666761717758
sexo,0.11018186208154271
qtd_esp_otorrino,0.10163482113593417
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.0936226507611776
qtd_servico_QUIMIOTERAPIA,0.05546428827079495
qtd_servico_CLÍNICO,0.050920362964431816
tipo_cadastro,-0.022713629132987842
