feature,spearman
qtd_eventos_sinistro,0.9948629359104794
qtd_carater_eletivo,0.9598527806008694
qtd_servico_CONSULTA,0.940979925002145
qtd_esp_outros,0.8242168460637572
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7328979485169927
qtd_esp_clin_geral,0.6548444865138683
qtd_conta_EXTERNO,0.6317552088687842
qtd_servico_LABORATÓRIO,0.6261822219683351
qtd_conta_PRONTO SOCORRO,0.6224990572975474
qtd_conta_ELETIVO,0.4439732868442819
qtd_servico_ULTRA-SONOGRAFIA,0.38800696382856575
qtd_esp_gine,0.36572407331868767
qtd_servico_RADIOLOGIA,0.362076148953499
qtd_esp_orto,0.25466197882014224
qtd_esp_ped,0.25387414648344175
qtd_servico_FISIOTERAPIA,0.2403988415898887
qtd_servico_TOMOGRAFIA,0.23676825208413968
qtd_esp_cardio,0.21797214474943843
qtd_esp_oftal,0.2176097053428395
qtd_servico___OUTROS__,0.20049495570512227
idade,0.1935561413729796
qtd_servico_CLÍNICO,0.1775463133116906
qtd_servico_CIRURGICO,0.1625267557459144
qtd_esp_otorrino,0.158820876216737
qtd_conta_INTERNADO,0.142909565588972
qtd_esp_derm,0.14264489078770948
qtd_servico_ENDOSCOPIA,0.14257261770737673
qtd_servico_CARDIOLOGIA,0.13375866391530314
sexo,0.1298807114568684
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.12836809593962278
qtd_carater_urgencia,0.11454390537974603
pct_urgencia,0.11448522731234866
qtd_servico_ACUPUNTURA,0.11296837773419574
tipo_cadastro,-0.10305858478812949
qtd_esp_neuro,0.10302119065480182
qtd_esp_cirurg,0.0922402457200416
qtd_servico_DIÁRIA,0.05795321530586295
