feature,spearman
qtd_eventos_sinistro,0.9937515672082448
qtd_carater_eletivo,0.9706052532925223
qtd_servico_CONSULTA,0.9359408513690609
qtd_esp_outros,0.8116080966640341
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6931069366408444
qtd_esp_clin_geral,0.6634476531992615
qtd_conta_PRONTO SOCORRO,0.6581118837173281
qtd_conta_EXTERNO,0.6237000338135261
qtd_servico_LABORATÓRIO,0.5883063450205603
qtd_conta_ELETIVO,0.45999992323322303
qtd_servico_RADIOLOGIA,0.40911663867609704
qtd_servico_ULTRA-SONOGRAFIA,0.3590976280059323
qtd_servico_TOMOGRAFIA,0.283264425873912
qtd_esp_gine,0.2719009841679353
qtd_esp_ped,0.2657645184011423
qtd_esp_orto,0.25914443755258026
qtd_esp_oftal,0.23214400728108608
qtd_servico_CLÍNICO,0.1932898916634296
qtd_servico_FISIOTERAPIA,0.18977377582637014
qtd_carater_urgencia,0.17062776669424137
pct_urgencia,0.1705394437464571
qtd_esp_derm,0.16250396526612912
qtd_servico___OUTROS__,0.14695849050890705
qtd_esp_cardio,0.14104201860736826
qtd_esp_neuro,0.13145450876410159
qtd_esp_otorrino,0.11640986867849037
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.1121770703884608
qtd_servico_ENDOSCOPIA,0.10766320675519389
qtd_servico_CARDIOLOGIA,0.10373247383053084
idade,0.09752273513148078
qtd_esp_cirurg,0.08226913898804857
qtd_conta_INTERNADO,0.07203633705504987
qtd_servico_CIRURGICO,0.07193395617730292
tipo_cadastro,-0.06336135053202062
sexo,0.05205821088109642
qtd_servico_DIÁRIA,0.05094944003575976
qtd_servico_ACUPUNTURA,0.05065995458101112
