feature,spearman
qtd_eventos_sinistro,0.9879747814995485
qtd_servico_CONSULTA,0.9319920301197224
qtd_carater_urgencia,0.7270915228110114
qtd_conta_PRONTO SOCORRO,0.7230591662580718
qtd_esp_clin_geral,0.7225831789325861
pct_urgencia,0.7183476847593484
qtd_carater_eletivo,0.7159819555464559
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7091185653305639
qtd_esp_outros,0.6338081011920058
qtd_servico_LABORATÓRIO,0.47168557507800246
qtd_servico_ULTRA-SONOGRAFIA,0.39982084888125163
qtd_esp_lab_imagem,0.3763697716617981
qtd_servico_RADIOLOGIA,0.31862188343241415
qtd_esp_orto,0.27577630931008956
qtd_esp_gine,0.2753281083396929
qtd_servico___OUTROS__,0.2659134283138875
qtd_esp_cardio,0.2394454114515769
qtd_conta_EXTERNO,0.23553350171752796
qtd_esp_oftal,0.22966710189215644
qtd_esp_ped,0.20847671735136525
qtd_servico_FISIOTERAPIA,0.20144617673151258
qtd_servico_TOMOGRAFIA,0.200820222788372
qtd_esp_derm,0.1865863035741376
qtd_esp_psiq,0.1794989325512835
qtd_servico_CARDIOLOGIA,0.16710220801026354
qtd_esp_neuro,0.1613865390411139
qtd_conta_INTERNADO,0.14939176072692328
qtd_servico_CIRURGICO,0.14899880733984505
qtd_servico_CLÍNICO,0.13800961982193075
qtd_esp_otorrino,0.13568107684206976
idade,0.12109860856550547
qtd_servico_ACUPUNTURA,0.11853753329304303
qtd_servico_ENDOSCOPIA,0.10103250198349935
sexo,-0.09932763373970448
qtd_servico_DIÁRIA,0.09479881954629375
qtd_esp_cirurg,0.09410119552761693
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.08941735256673962
valor_faturamento,0.04130420976313095
tipo_cadastro,-0.022215709513060115
