feature,spearman
qtd_eventos_sinistro,0.9869967145907251
qtd_servico_CONSULTA,0.933669349725575
qtd_esp_clin_geral,0.7303949168119874
qtd_carater_urgencia,0.7235407511789388
qtd_conta_PRONTO SOCORRO,0.7207059727086359
pct_urgencia,0.7101348765118201
qtd_carater_eletivo,0.7062807355375649
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6824218889612407
qtd_esp_outros,0.6585604491178402
qtd_servico_LABORATÓRIO,0.522440138173789
qtd_esp_lab_imagem,0.42037876875947644
qtd_servico_ULTRA-SONOGRAFIA,0.37713643097984
qtd_servico_RADIOLOGIA,0.354655770530211
qtd_conta_EXTERNO,0.3246121857510355
qtd_esp_gine,0.2772504499721603
qtd_esp_orto,0.24225008275689722
qtd_esp_cardio,0.22630258486003776
qtd_esp_ped,0.21081716317325289
qtd_servico___OUTROS__,0.21005108841651854
qtd_servico_TERAPIA,0.2027138112686606
qtd_servico_TOMOGRAFIA,0.20209312317609646
qtd_esp_neuro,0.2006186998299519
qtd_esp_psiq,0.18756514592294432
qtd_servico_FISIOTERAPIA,0.18394091379481067
qtd_servico_CARDIOLOGIA,0.17799826611763978
qtd_esp_oftal,0.1675269147207789
qtd_servico_CLÍNICO,0.16659499908385694
qtd_servico_ENDOSCOPIA,0.1517952784249364
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.14854383634161925
qtd_conta_INTERNADO,0.14374718026038863
qtd_esp_otorrino,0.14358184756700712
idade,0.13341056457518008
qtd_esp_cirurg,0.1301342701106608
qtd_esp_derm,0.1291369203351349
qtd_servico_ACUPUNTURA,0.11679088831295281
qtd_servico_DIÁRIA,0.10887162973282297
qtd_servico_CIRURGICO,0.10832186012274028
sexo,-0.08209397905783183
tipo_cadastro,-0.02522871270602389
