feature,spearman
qtd_eventos_sinistro,0.9875361969405948
qtd_servico_CONSULTA,0.8921684181964491
qtd_carater_eletivo,0.8077112316708261
qtd_conta_ATENDIMENTO AMBULATORIAL,0.788301159651266
qtd_esp_outros,0.735153396382744
qtd_esp_clin_geral,0.676190876956394
qtd_carater_urgencia,0.6256193195353722
qtd_conta_PRONTO SOCORRO,0.6230458643904864
pct_urgencia,0.6153956671963249
qtd_servico_LABORATÓRIO,0.5524640439068407
qtd_servico_ULTRA-SONOGRAFIA,0.48202967752263437
qtd_esp_lab_imagem,0.4419044351099269
qtd_servico_RADIOLOGIA,0.40821050224440075
qtd_conta_EXTERNO,0.360139264986091
qtd_esp_gine,0.33555134045506557
qtd_esp_cardio,0.2912471828979693
qtd_servico___OUTROS__,0.2606722543543384
qtd_esp_orto,0.2384816301297169
qtd_servico_CARDIOLOGIA,0.23688627015596325
qtd_servico_TOMOGRAFIA,0.20508483972982133
qtd_esp_oftal,0.18455147717935455
qtd_esp_ped,0.17308326474346025
qtd_servico_CIRURGICO,0.1730087071083423
qtd_servico_FISIOTERAPIA,0.1653025254304321
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.16502105998234856
qtd_esp_psiq,0.16140244199438644
qtd_servico_CLÍNICO,0.1601071449911778
qtd_esp_cirurg,0.15693786809731577
qtd_conta_INTERNADO,0.1534146829964293
qtd_esp_neuro,0.14251790073476409
sexo,-0.14115318326373763
qtd_servico_ACUPUNTURA,0.13855617637741843
idade,0.13788221136836434
qtd_servico_ENDOSCOPIA,0.1377745316258086
qtd_servico_TERAPIA,0.12907912567570753
qtd_esp_derm,0.1287770441717759
qtd_servico_DIÁRIA,0.10125945411742746
qtd_esp_otorrino,0.09936353836601693
tipo_cadastro,-0.03893116395206008
