feature,spearman
qtd_eventos_sinistro,0.9951212266267223
qtd_carater_eletivo,0.9863765690636144
qtd_servico_CONSULTA,0.9200434546214838
qtd_esp_outros,0.8057380915837136
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6899517231388247
qtd_esp_clin_geral,0.6410752065112824
qtd_conta_PRONTO SOCORRO,0.6404093253700945
qtd_conta_EXTERNO,0.6157267000592063
qtd_servico_LABORATÓRIO,0.5845474509997763
qtd_servico_ULTRA-SONOGRAFIA,0.4323470855962724
qtd_conta_NA,0.42975089186689136
qtd_esp_gine,0.3701159922309398
qtd_servico_RADIOLOGIA,0.33743131127740306
qtd_servico___OUTROS__,0.3075248314976866
qtd_esp_ped,0.25178131826705336
qtd_esp_orto,0.2282763399680418
qtd_servico_TOMOGRAFIA,0.2185417679772928
qtd_servico_FISIOTERAPIA,0.21566143569175703
qtd_esp_oftal,0.20029512124515697
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.17685916130280185
qtd_conta_INTERNADO,0.17567034643944163
qtd_esp_cardio,0.15968689497978814
sexo,0.15567523243512302
qtd_servico_CIRURGICO,0.15405969543349565
qtd_esp_otorrino,0.15309234370830288
idade,0.14491545637629472
qtd_esp_neuro,0.1407764606589784
qtd_carater_urgencia,0.13393076173192858
pct_urgencia,0.13392053281840977
qtd_esp_derm,0.12071858993991616
qtd_servico_DIÁRIA,0.10845982540243382
qtd_servico_CLÍNICO,0.10556818477588531
qtd_servico_ACUPUNTURA,0.1053958130498092
qtd_servico_ENDOSCOPIA,0.09958304247443893
qtd_servico_CARDIOLOGIA,0.098848576878273
qtd_esp_cirurg,0.09838211293881784
tipo_cadastro,-0.07321551739223187
