feature,spearman
qtd_eventos_sinistro,0.9878276073884171
qtd_servico_CONSULTA,0.9022054536730036
qtd_esp_clin_geral,0.7453766331797134
qtd_carater_urgencia,0.7337480316056325
qtd_conta_PRONTO SOCORRO,0.726453618903876
pct_urgencia,0.719788797911815
qtd_carater_eletivo,0.6867292876453962
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6672893276395763
qtd_esp_outros,0.6214992207474973
qtd_servico_LABORATÓRIO,0.4731968246015336
qtd_esp_lab_imagem,0.4058355717348971
qtd_servico_ULTRA-SONOGRAFIA,0.3769745234041606
qtd_servico_RADIOLOGIA,0.3610581728317174
qtd_servico___OUTROS__,0.2816568038758724
qtd_conta_EXTERNO,0.27725776655663653
qtd_esp_cardio,0.2516213124642764
qtd_esp_gine,0.24242434357739215
qtd_esp_orto,0.21684393417178593
qtd_servico_CARDIOLOGIA,0.19803209929244953
qtd_esp_oftal,0.19732758515467932
qtd_servico_TOMOGRAFIA,0.1911911453551091
qtd_servico_FISIOTERAPIA,0.1827527365537083
qtd_esp_psiq,0.16955605203603882
qtd_servico_CIRURGICO,0.16465021698146032
idade,0.16009638359650225
qtd_esp_ped,0.14387436599794923
qtd_servico_CLÍNICO,0.14166914923368717
qtd_conta_INTERNADO,0.13744925580852313
qtd_servico_ENDOSCOPIA,0.13373607537035032
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.13357921333083253
qtd_esp_otorrino,0.12973809580053614
qtd_esp_derm,0.127347613763739
qtd_esp_neuro,0.12725968270135873
qtd_servico_ACUPUNTURA,0.10986781670624457
qtd_esp_cirurg,0.10566790779581148
sexo,-0.09781767292579398
tipo_cadastro,-0.06689595868908113
qtd_servico_TERAPIA,0.06273339953967795
qtd_servico_DIÁRIA,0.045713787235809926
