feature,spearman
qtd_eventos_sinistro,0.98441194944966
qtd_servico_CONSULTA,0.8620707679559099
qtd_carater_eletivo,0.8078216336197654
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7794592100266098
qtd_esp_outros,0.6946281236207489
qtd_esp_clin_geral,0.641513592614315
qtd_carater_urgencia,0.6000459970357903
qtd_conta_PRONTO SOCORRO,0.6000221766097178
pct_urgencia,0.5939384360366227
qtd_servico_LABORATÓRIO,0.5150739270071352
qtd_servico_ULTRA-SONOGRAFIA,0.34955411199647607
qtd_servico_RADIOLOGIA,0.3366769414204633
qtd_esp_lab_imagem,0.33275551642443646
qtd_conta_EXTERNO,0.3178853957837831
qtd_esp_gine,0.26710056813980787
qtd_esp_orto,0.26155563661905123
qtd_esp_cardio,0.24569433950199954
qtd_esp_oftal,0.2298156832706124
qtd_servico___OUTROS__,0.22159027215802637
qtd_esp_ped,0.20663865509328275
qtd_servico_CIRURGICO,0.19240218506230106
qtd_conta_INTERNADO,0.17959464668733627
qtd_servico_FISIOTERAPIA,0.17606381378008237
idade,0.17556013690483846
qtd_servico_TOMOGRAFIA,0.1619603407743108
qtd_esp_derm,0.14993889364010637
qtd_esp_psiq,0.14860119534303048
qtd_servico_CARDIOLOGIA,0.14581352288214153
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.14398411012496984
qtd_servico_DIÁRIA,0.13773055694446668
qtd_esp_neuro,0.13560853131544034
qtd_esp_cirurg,0.1270749078067918
qtd_servico_ACUPUNTURA,0.1247969193749894
qtd_esp_otorrino,0.12417986106184792
tipo_cadastro,-0.1075498507919942
qtd_servico_ENDOSCOPIA,0.10147210354585084
qtd_servico_TERAPIA,0.0988923841601135
qtd_servico_CLÍNICO,0.09375306119735367
sexo,0.0924530882988286
