feature,spearman
qtd_eventos_sinistro,0.9850022444658367
qtd_servico_CONSULTA,0.9059837795353788
qtd_carater_eletivo,0.7130137566014966
qtd_esp_clin_geral,0.698535357305588
qtd_carater_urgencia,0.6923997371388856
qtd_conta_PRONTO SOCORRO,0.6923830032350662
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6922602464792513
pct_urgencia,0.6809199819292187
qtd_esp_outros,0.6539736019059723
qtd_servico_LABORATÓRIO,0.4980198412502294
qtd_esp_lab_imagem,0.4194072524347629
qtd_servico_ULTRA-SONOGRAFIA,0.40386839711635864
qtd_servico_RADIOLOGIA,0.36911404871835396
qtd_conta_EXTERNO,0.315385964896306
qtd_esp_orto,0.26540955826672186
qtd_esp_gine,0.2501868209346441
qtd_esp_cardio,0.23094301749077886
qtd_servico___OUTROS__,0.2175864711387721
qtd_esp_oftal,0.21292056535148307
qtd_servico_FISIOTERAPIA,0.21038351777012337
qtd_servico_TOMOGRAFIA,0.19938886292088157
qtd_servico_CARDIOLOGIA,0.18796130269827388
qtd_esp_psiq,0.18611266984761857
qtd_conta_INTERNADO,0.16909043624613623
qtd_esp_ped,0.16223130909739958
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.15649266120618882
qtd_servico_TERAPIA,0.15421275106039567
qtd_servico_CIRURGICO,0.1504657974528979
qtd_esp_neuro,0.14816736253176221
qtd_servico_ENDOSCOPIA,0.14800030701452005
qtd_servico_ACUPUNTURA,0.1425642889135174
qtd_esp_otorrino,0.13613577004141286
qtd_esp_derm,0.13408977384536028
qtd_servico_CLÍNICO,0.12700858168821116
sexo,-0.10844157169317527
qtd_servico_DIÁRIA,0.09673956993637269
qtd_esp_cirurg,0.08016812471059347
idade,0.07248492614869098
qtd_servico_QUIMIOTERAPIA,0.041415932385908474
tipo_cadastro,-0.04121667695406274
