feature,spearman
qtd_eventos_sinistro,0.9907756127768386
qtd_servico_CONSULTA,0.9203372481359315
qtd_carater_eletivo,0.7358104427042018
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7267873956153232
qtd_carater_urgencia,0.6925160396958787
qtd_esp_clin_geral,0.6885270638423514
pct_urgencia,0.6843449955385121
qtd_conta_PRONTO SOCORRO,0.6831027523423221
qtd_esp_outros,0.6393102014981058
qtd_servico_LABORATÓRIO,0.538525930080992
qtd_servico_ULTRA-SONOGRAFIA,0.4360091941639784
qtd_esp_lab_imagem,0.4229832544008077
qtd_servico_RADIOLOGIA,0.36268912717351937
qtd_esp_gine,0.2998560520973729
qtd_esp_orto,0.28061602514036055
qtd_esp_oftal,0.2745024922771262
qtd_servico___OUTROS__,0.2484113695030856
qtd_esp_cardio,0.24036200560024443
qtd_conta_EXTERNO,0.23284564553017956
qtd_servico_CARDIOLOGIA,0.20777158024773662
qtd_servico_TOMOGRAFIA,0.19339511703275308
qtd_servico_FISIOTERAPIA,0.18682733368744667
qtd_esp_psiq,0.1761674120988698
qtd_esp_ped,0.1750663418291441
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.17150083468356975
qtd_esp_derm,0.16861601615757074
qtd_conta_INTERNADO,0.16716558192708397
qtd_servico_CIRURGICO,0.16689167756870996
idade,0.1455720801737637
qtd_esp_otorrino,0.12382318925489914
qtd_esp_neuro,0.12370464890645542
qtd_servico_ACUPUNTURA,0.11433643837364825
qtd_servico_CLÍNICO,0.11364865912908814
qtd_servico_ENDOSCOPIA,0.09654270729002355
qtd_servico_DIÁRIA,0.09289800628385442
qtd_servico_TERAPIA,0.08945494568212799
qtd_esp_cirurg,0.08595204450817003
sexo,-0.08082475358017914
valor_faturamento,-0.0400313679412381
tipo_cadastro,-0.029969763126729606
