feature,spearman
qtd_eventos_sinistro,0.9864613274402588
qtd_servico_CONSULTA,0.920071157593066
qtd_carater_eletivo,0.8118239631619768
qtd_esp_outros,0.7230346504349278
qtd_esp_clin_geral,0.7206146347388198
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6943217579794299
qtd_carater_urgencia,0.6667555359564626
qtd_conta_PRONTO SOCORRO,0.6631556803227007
pct_urgencia,0.6550953775311243
qtd_conta_EXTERNO,0.6251163832729975
qtd_servico_LABORATÓRIO,0.5016104297740389
qtd_servico_ULTRA-SONOGRAFIA,0.45571309700209967
qtd_servico_RADIOLOGIA,0.37976624555594635
qtd_conta_NA,0.3537722342461113
qtd_esp_gine,0.3386267722309928
qtd_esp_orto,0.2910768892146595
qtd_esp_cardio,0.2615295028335961
qtd_servico___OUTROS__,0.25253712397608913
qtd_esp_lab_imagem,0.246612754202994
qtd_conta_INTERNADO,0.23538834269203163
qtd_servico_CIRURGICO,0.2332453507301263
qtd_servico_TOMOGRAFIA,0.22120053332307768
qtd_servico_FISIOTERAPIA,0.2034259603119426
qtd_esp_ped,0.20341463931150602
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.1827362421974616
qtd_esp_psiq,0.1794136539503039
qtd_servico_CARDIOLOGIA,0.1746350230253758
qtd_servico_ENDOSCOPIA,0.17459899641169316
qtd_esp_oftal,0.16458679274952107
idade,0.1640024944898881
qtd_servico_CLÍNICO,0.14961083670235745
qtd_esp_derm,0.14785892301813963
tipo_cadastro,-0.1417815648891257
qtd_servico_ACUPUNTURA,0.12560163869537697
qtd_servico_DIÁRIA,0.1220247546972252
qtd_esp_cirurg,0.11585674926269117
qtd_esp_otorrino,0.11319692151498452
qtd_esp_neuro,0.10445626174265973
sexo,0.10387428661960375
