feature,spearman
qtd_eventos_sinistro,0.9888626114349761
qtd_servico_CONSULTA,0.905182414854593
qtd_carater_eletivo,0.8448352383403204
qtd_conta_ATENDIMENTO AMBULATORIAL,0.8158367198050934
qtd_esp_outros,0.6873996271669842
qtd_esp_clin_geral,0.6605370244662738
qtd_carater_urgencia,0.5846073599322927
qtd_conta_PRONTO SOCORRO,0.5823133201796784
pct_urgencia,0.5787042250554313
qtd_servico_LABORATÓRIO,0.527550269224215
qtd_esp_lab_imagem,0.4494775640022071
qtd_servico_ULTRA-SONOGRAFIA,0.4345630734197523
qtd_servico_RADIOLOGIA,0.36978809275521596
qtd_conta_EXTERNO,0.35065508607563034
qtd_esp_cardio,0.31476799947182094
qtd_esp_gine,0.3026733061863534
qtd_esp_orto,0.2845588816500652
qtd_esp_oftal,0.2496478242626787
qtd_esp_ped,0.2382609685230396
qtd_servico_CARDIOLOGIA,0.23809141202504647
qtd_servico_CIRURGICO,0.23137770097625276
qtd_servico_TOMOGRAFIA,0.21759192824611
qtd_servico___OUTROS__,0.20662771689693493
qtd_servico_FISIOTERAPIA,0.19660623844230268
qtd_servico_CLÍNICO,0.19167239912128473
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.18144158156345003
qtd_esp_neuro,0.17415569482565876
qtd_esp_psiq,0.17040829201037594
idade,0.1689020319632551
qtd_esp_cirurg,0.16369653105578952
qtd_esp_otorrino,0.1635767013623936
qtd_conta_INTERNADO,0.1566355096233193
qtd_servico_ENDOSCOPIA,0.1339582803263517
qtd_servico_ACUPUNTURA,0.13057036203364294
qtd_esp_derm,0.12994480170508818
qtd_servico_TERAPIA,0.12853390657907215
sexo,-0.11210631744567208
qtd_servico_DIÁRIA,0.0764116849525364
tipo_cadastro,-0.028176270330876205
