feature,spearman
qtd_eventos_sinistro,0.9834796860438081
qtd_servico_CONSULTA,0.9021030801993712
qtd_carater_eletivo,0.823387368457405
qtd_esp_outros,0.7267499388837648
qtd_esp_clin_geral,0.697491833125801
qtd_conta_ATENDIMENTO AMBULATORIAL,0.689858477202643
qtd_conta_EXTERNO,0.6333692769516894
qtd_carater_urgencia,0.6302511468750767
qtd_conta_PRONTO SOCORRO,0.6301824501949517
pct_urgencia,0.623729208702307
qtd_servico_LABORATÓRIO,0.5575226942013559
qtd_servico_ULTRA-SONOGRAFIA,0.48000066660971985
qtd_servico_RADIOLOGIA,0.3987396415150901
qtd_esp_gine,0.33530863676705935
qtd_conta_NA,0.33520115960902425
qtd_esp_cardio,0.28361144734939897
qtd_esp_orto,0.278234461344219
qtd_esp_ped,0.2352974136175777
qtd_servico_TOMOGRAFIA,0.2260788622401233
qtd_servico_CARDIOLOGIA,0.22283242742172105
qtd_esp_oftal,0.21588222924459335
qtd_conta_INTERNADO,0.2146564570687259
qtd_servico_CIRURGICO,0.19543725801210227
qtd_esp_lab_imagem,0.18526807665357373
qtd_servico___OUTROS__,0.18121594827680737
qtd_servico_FISIOTERAPIA,0.17370841164806078
qtd_servico_CLÍNICO,0.15471794286087712
qtd_esp_psiq,0.15457731434887328
sexo,0.15175383053351865
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.13500112761400904
qtd_esp_derm,0.13166459828324464
qtd_esp_neuro,0.12629004329070787
qtd_servico_DIÁRIA,0.12409604810510796
qtd_esp_otorrino,0.1103869911357889
qtd_servico_ENDOSCOPIA,0.10720595140458779
qtd_servico_ACUPUNTURA,0.10342801625305666
idade,0.07501745921778288
qtd_esp_cirurg,0.06727736910523743
qtd_servico_QUIMIOTERAPIA,0.06139795560219739
tipo_cadastro,-0.054223025918407844
