feature,spearman
qtd_eventos_sinistro,0.9827320229047922
qtd_servico_CONSULTA,0.9107864110252474
qtd_esp_clin_geral,0.7576025432760766
qtd_carater_urgencia,0.7316468852381616
qtd_conta_PRONTO SOCORRO,0.7277907899584329
pct_urgencia,0.7094507115214082
qtd_carater_eletivo,0.6868479683483647
qtd_conta_ATENDIMENTO AMBULATORIAL,0.5767805436310505
qtd_conta_EXTERNO,0.5572946216161303
qtd_esp_outros,0.5473797647827472
qtd_servico_LABORATÓRIO,0.46139728635075555
qtd_servico_RADIOLOGIA,0.3583579771048911
qtd_servico_ULTRA-SONOGRAFIA,0.34996169504919583
qtd_servico___OUTROS__,0.2885326768876216
qtd_esp_gine,0.272345346964674
qtd_esp_orto,0.2639413824562888
qtd_esp_oftal,0.2577680857359727
qtd_esp_lab_imagem,0.24793623966256487
qtd_esp_cardio,0.21228957208138227
qtd_servico_CARDIOLOGIA,0.1984512881357985
qtd_conta_INTERNADO,0.1852379660578177
qtd_servico_TOMOGRAFIA,0.1811064200367653
qtd_servico_FISIOTERAPIA,0.17507218636911495
qtd_servico_CIRURGICO,0.16191788234253607
qtd_esp_ped,0.15931234036194192
idade,0.15205895610377348
qtd_esp_psiq,0.14620124122957417
tipo_cadastro,-0.14005098420168247
qtd_esp_derm,0.13870030340084413
qtd_servico_CLÍNICO,0.13488752277489108
qtd_esp_otorrino,0.12466561428776395
qtd_esp_cirurg,0.1236991990859512
qtd_esp_neuro,0.1229575798542487
qtd_servico_ENDOSCOPIA,0.12140583181506087
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.12082291599942206
qtd_servico_DIÁRIA,0.11508925004838023
sexo,-0.0886876743273614
qtd_servico_ACUPUNTURA,0.07780143635948049
qtd_servico_QUIMIOTERAPIA,0.03239583032161206
valor_faturamento,0.009483368639754049
