feature,spearman
qtd_eventos_sinistro,0.9873604310838613
qtd_servico_CONSULTA,0.907120825482283
qtd_carater_eletivo,0.7666607780489274
qtd_esp_clin_geral,0.7176106908521296
qtd_carater_urgencia,0.6769685657632322
qtd_conta_PRONTO SOCORRO,0.6743234604930752
pct_urgencia,0.6641105646493126
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6534150277182494
qtd_esp_outros,0.6123527495475068
qtd_conta_EXTERNO,0.6057443545382458
qtd_servico_LABORATÓRIO,0.4633141150164288
qtd_servico_ULTRA-SONOGRAFIA,0.42640803741671723
qtd_servico_RADIOLOGIA,0.3060648414072297
qtd_esp_gine,0.3007495846408094
qtd_servico___OUTROS__,0.29123109070939074
qtd_esp_oftal,0.28855248836224695
qtd_esp_orto,0.2681728259305494
qtd_esp_lab_imagem,0.2609869811035478
qtd_esp_cardio,0.2375424898356809
qtd_servico_TOMOGRAFIA,0.22987275128852563
qtd_servico_FISIOTERAPIA,0.22345037544097499
qtd_servico_CARDIOLOGIA,0.20565213785164674
qtd_esp_psiq,0.194483969948697
idade,0.18213445218403038
qtd_esp_derm,0.16991904695349277
qtd_servico_CLÍNICO,0.16500591234053252
qtd_conta_INTERNADO,0.14758280137159424
qtd_servico_CIRURGICO,0.14211262790610288
qtd_esp_ped,0.1326051482116737
qtd_esp_otorrino,0.12919566991588105
tipo_cadastro,-0.1275808695889837
qtd_esp_neuro,0.12732038948716579
qtd_servico_ACUPUNTURA,0.12707729144849444
qtd_esp_cirurg,0.11532837600801978
sexo,-0.1132925013386098
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.10889561128360518
qtd_servico_DIÁRIA,0.0883379453935541
qtd_servico_ENDOSCOPIA,0.08322317994441569
qtd_servico_QUIMIOTERAPIA,0.055065428075022446
valor_faturamento,-0.00881360664294206
