feature,spearman
qtd_eventos_sinistro,0.9929266674887899
qtd_carater_eletivo,0.9485082830582015
qtd_servico_CONSULTA,0.8993974005122163
qtd_esp_outros,0.8077287158068002
qtd_conta_ATENDIMENTO AMBULATORIAL,0.674255043155661
qtd_esp_clin_geral,0.642140745398594
qtd_conta_PRONTO SOCORRO,0.6142152321819827
qtd_conta_EXTERNO,0.5708067561750667
qtd_servico_LABORATÓRIO,0.5625668878758626
qtd_conta_ELETIVO,0.4353436785510082
qtd_servico_RADIOLOGIA,0.35984061845567217
qtd_servico_ULTRA-SONOGRAFIA,0.3344852074923654
qtd_esp_gine,0.3146691478166271
qtd_esp_orto,0.24683313834765852
qtd_esp_ped,0.22807907162225252
qtd_servico_FISIOTERAPIA,0.22473617369326426
qtd_esp_oftal,0.2055314627026513
qtd_carater_urgencia,0.2050196087299303
pct_urgencia,0.204750563275553
qtd_servico___OUTROS__,0.18950808097396454
idade,0.18153390837329567
qtd_esp_cardio,0.17301526081483465
qtd_servico_TOMOGRAFIA,0.16305572504039528
qtd_servico_CLÍNICO,0.15965834073174684
qtd_servico_CIRURGICO,0.1506775996917455
qtd_esp_otorrino,0.14864738148611284
qtd_conta_INTERNADO,0.13978641452284593
qtd_servico_ENDOSCOPIA,0.13336458571142293
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.11942803216272353
qtd_esp_cirurg,0.11435807220735278
sexo,0.11317303240504951
qtd_servico_ACUPUNTURA,0.1122365174206526
qtd_servico_DIÁRIA,0.09881093957080787
tipo_cadastro,-0.0955793187904055
qtd_esp_derm,0.08949914626132943
qtd_esp_neuro,0.07935863055228908
qtd_servico_CARDIOLOGIA,0.07469566845077293
