feature,spearman
qtd_eventos_sinistro,0.988919008805191
qtd_servico_CONSULTA,0.9334489910486272
qtd_esp_clin_geral,0.7623498341455845
qtd_carater_urgencia,0.7573776217247794
qtd_conta_PRONTO SOCORRO,0.7483179664365419
pct_urgencia,0.7467479418063926
qtd_carater_eletivo,0.673688935359811
qtd_conta_ATENDIMENTO AMBULATORIAL,0.66814070111339
qtd_esp_outros,0.6083848593939578
qtd_servico_LABORATÓRIO,0.4607190183173097
qtd_esp_lab_imagem,0.4331563844569389
qtd_servico_RADIOLOGIA,0.39207515707416707
qtd_servico_ULTRA-SONOGRAFIA,0.3582960869980783
qtd_esp_gine,0.2767792568156475
qtd_servico___OUTROS__,0.25333030993302996
qtd_esp_orto,0.23705917291369846
qtd_esp_oftal,0.20524974987657899
qtd_servico_TOMOGRAFIA,0.20132852215848993
qtd_esp_cardio,0.1968098094124985
qtd_servico_FISIOTERAPIA,0.17105704679141304
qtd_conta_EXTERNO,0.16069376692631201
qtd_esp_ped,0.15737904334603223
qtd_conta_INTERNADO,0.15233994311315224
qtd_esp_otorrino,0.14379879505545504
qtd_esp_psiq,0.1405522385455828
qtd_servico_CARDIOLOGIA,0.1386410897818566
qtd_servico_ENDOSCOPIA,0.1303572589371902
qtd_esp_derm,0.1260420422685868
qtd_servico_CIRURGICO,0.12469467420948661
valor_faturamento,-0.11091437197583007
idade,0.1048911956614706
qtd_servico_CLÍNICO,0.1029867495603604
qtd_servico_DIÁRIA,0.10154078828805038
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.09998514947026689
qtd_servico_ACUPUNTURA,0.08841427887484875
qtd_esp_neuro,0.08655292576423428
qtd_esp_cirurg,0.08536526504277145
sexo,-0.050657733381313574
tipo_cadastro,-0.03442906115768385
