feature,spearman
qtd_eventos_sinistro,0.9923587276840714
qtd_servico_CONSULTA,0.9261849390636931
qtd_carater_eletivo,0.7490416048710875
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7440050118547255
qtd_esp_clin_geral,0.7018830699572809
qtd_carater_urgencia,0.7014936590189775
qtd_conta_PRONTO SOCORRO,0.6952396047435188
pct_urgencia,0.6941793395284481
qtd_esp_outros,0.6489367340544321
qtd_servico_LABORATÓRIO,0.4982627549358506
qtd_esp_lab_imagem,0.4329046281205422
qtd_servico_RADIOLOGIA,0.3886857910186652
qtd_servico_ULTRA-SONOGRAFIA,0.37652809564548173
qtd_servico___OUTROS__,0.311754242538851
qtd_esp_gine,0.2856760920618503
qtd_esp_orto,0.2711805436491273
qtd_esp_cardio,0.2521979112187063
qtd_esp_oftal,0.23973389757822045
qtd_servico_FISIOTERAPIA,0.20921382559676086
qtd_conta_EXTERNO,0.20765496793178712
qtd_esp_psiq,0.20717477855789135
qtd_servico_CARDIOLOGIA,0.19594048418814114
qtd_conta_INTERNADO,0.19483296498773273
qtd_servico_CIRURGICO,0.18573661708067515
qtd_esp_ped,0.17960377662300905
qtd_servico_TOMOGRAFIA,0.17453821017910665
qtd_servico_CLÍNICO,0.16589427492074044
qtd_esp_otorrino,0.16200727443322896
idade,0.1515754786968912
qtd_esp_derm,0.1500649185266217
qtd_esp_cirurg,0.1388182729169861
qtd_esp_neuro,0.13843514299970522
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.13298464591925074
qtd_servico_DIÁRIA,0.11766730463664166
qtd_servico_ENDOSCOPIA,0.1176578665414021
qtd_servico_ACUPUNTURA,0.11441818005911947
sexo,-0.08747228143229038
qtd_servico_TERAPIA,0.0639473316265874
tipo_cadastro,-0.050323926750704226
qtd_servico_QUIMIOTERAPIA,0.04632337476459028
valor_faturamento,-0.00992141203380752
