feature,spearman
qtd_eventos_sinistro,0.9821988228057235
qtd_servico_CONSULTA,0.9225030163292391
qtd_esp_clin_geral,0.7757097017298973
qtd_carater_urgencia,0.7553018647468414
qtd_conta_PRONTO SOCORRO,0.7520374811008018
pct_urgencia,0.7325332013610242
qtd_carater_eletivo,0.6704601201164261
qtd_conta_ATENDIMENTO AMBULATORIAL,0.5743207339854112
qtd_conta_EXTERNO,0.5412975556162908
qtd_esp_outros,0.5286663622225511
qtd_servico_LABORATÓRIO,0.47197119048712666
qtd_servico_ULTRA-SONOGRAFIA,0.3424507004839236
qtd_servico_RADIOLOGIA,0.3324927052553571
qtd_servico___OUTROS__,0.2768077331980499
qtd_esp_gine,0.2759739061256193
qtd_esp_orto,0.257397251975906
qtd_esp_oftal,0.24957697947590682
qtd_esp_lab_imagem,0.23067828158465928
qtd_servico_TOMOGRAFIA,0.19996519159229964
qtd_esp_cardio,0.19720303681137935
qtd_servico_FISIOTERAPIA,0.18474949509310096
qtd_esp_psiq,0.16605919309254638
qtd_servico_CARDIOLOGIA,0.1586303665677984
qtd_esp_derm,0.15760758316501466
qtd_conta_INTERNADO,0.14513494987080716
qtd_esp_ped,0.1398611995438872
qtd_servico_CIRURGICO,0.139059849405794
idade,0.12710527663479124
qtd_servico_ACUPUNTURA,0.11826296301185417
qtd_esp_neuro,0.11630686019718713
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.11268257707296338
qtd_esp_cirurg,0.11088087922698574
qtd_servico_DIÁRIA,0.1093466635615517
qtd_servico_CLÍNICO,0.10868639714384905
qtd_servico_ENDOSCOPIA,0.10347321182518529
sexo,-0.10323377729795762
tipo_cadastro,-0.09756399449655737
qtd_conta_NA,0.09731234038095275
qtd_esp_otorrino,0.08213639083454542
valor_faturamento,-0.07402332432541749
