feature,spearman
qtd_eventos_sinistro,0.9936383784072186
qtd_carater_eletivo,0.9575438085463922
qtd_servico_CONSULTA,0.9232911263223792
qtd_esp_outros,0.8260848691835269
qtd_esp_clin_geral,0.7527724124577546
qtd_conta_PRONTO SOCORRO,0.7457284948303993
qtd_servico_LABORATÓRIO,0.6597297259258422
qtd_conta_EXTERNO,0.6175580652906755
qtd_conta_ATENDIMENTO AMBULATORIAL,0.5859393083469651
qtd_conta_ELETIVO,0.3845485877147593
qtd_servico_RADIOLOGIA,0.38006254805038864
qtd_servico_ULTRA-SONOGRAFIA,0.37748758747795513
qtd_servico_TOMOGRAFIA,0.3075536077644578
qtd_esp_gine,0.30471675454880476
qtd_carater_urgencia,0.2646873757700109
pct_urgencia,0.26430640117866466
qtd_esp_ped,0.20931492980563093
qtd_esp_orto,0.2040069348156398
qtd_servico_FISIOTERAPIA,0.20121113746350902
qtd_conta_INTERNADO,0.20115263695654909
idade,0.18736716888024213
qtd_servico_CIRURGICO,0.18593359415016134
qtd_servico_CARDIOLOGIA,0.169711811070662
qtd_esp_cardio,0.1643996656751096
qtd_servico___OUTROS__,0.1640282840796831
qtd_esp_oftal,0.15926151830171456
qtd_esp_derm,0.15347757086116473
qtd_servico_CLÍNICO,0.15010545089291588
qtd_servico_DIÁRIA,0.13117732722543335
tipo_cadastro,-0.12133371545171218
qtd_esp_otorrino,0.10918530388190555
qtd_esp_neuro,0.09709976555608778
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.092388020683435
qtd_servico_ENDOSCOPIA,0.08985890426257513
qtd_esp_cirurg,0.07520737054850112
qtd_servico_ACUPUNTURA,0.074801840609269
sexo,0.06595873504927269
