feature,spearman
qtd_eventos_sinistro,0.9839991058432965
qtd_servico_CONSULTA,0.8965213758000563
qtd_carater_eletivo,0.732157186090704
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7135482778898247
qtd_esp_clin_geral,0.7029386513349868
qtd_conta_PRONTO SOCORRO,0.6918621011272452
qtd_carater_urgencia,0.6918570424340382
qtd_esp_outros,0.6785343424184168
pct_urgencia,0.6753894459077409
qtd_servico_LABORATÓRIO,0.5301703031395032
qtd_esp_lab_imagem,0.4357210744225824
qtd_servico_ULTRA-SONOGRAFIA,0.39899809139206
qtd_servico_RADIOLOGIA,0.3794423620069099
qtd_conta_EXTERNO,0.3120972551899508
qtd_esp_gine,0.27444505315753925
qtd_esp_cardio,0.23513120761949538
qtd_esp_orto,0.2331572445058702
qtd_servico___OUTROS__,0.2201720663414618
qtd_servico_FISIOTERAPIA,0.2033224875415333
qtd_servico_CARDIOLOGIA,0.1913311341400881
qtd_esp_oftal,0.18755577422743377
qtd_esp_psiq,0.18156928907738368
qtd_servico_TOMOGRAFIA,0.1770750544217758
qtd_servico_TERAPIA,0.1752215158313834
qtd_esp_neuro,0.16853840968736314
qtd_conta_INTERNADO,0.1639465680355451
qtd_servico_CIRURGICO,0.16376618016992295
qtd_esp_ped,0.1564086946463499
qtd_esp_otorrino,0.15053094402311692
qtd_servico_CLÍNICO,0.14990336813954544
qtd_servico_ACUPUNTURA,0.13318262387988292
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.13298280025952428
sexo,-0.12535825607656906
qtd_servico_ENDOSCOPIA,0.12397309532293865
qtd_esp_derm,0.11514052649127261
qtd_servico_DIÁRIA,0.1022458715395922
idade,0.10170461705561622
qtd_esp_cirurg,0.07577646620836556
tipo_cadastro,-0.045996965901690036
