feature,spearman
qtd_eventos_sinistro,0.9934416659574318
qtd_carater_eletivo,0.9739254112506905
qtd_servico_CONSULTA,0.9338649820838933
qtd_esp_clin_geral,0.7241215726269941
qtd_esp_outros,0.7095938714740503
qtd_conta_PRONTO SOCORRO,0.6959674230760952
qtd_conta_ATENDIMENTO AMBULATORIAL,0.6555393776296983
qtd_conta_EXTERNO,0.586321890634315
qtd_servico_LABORATÓRIO,0.5550441229100168
qtd_servico_ULTRA-SONOGRAFIA,0.40767616426515685
qtd_servico_RADIOLOGIA,0.34165142580146657
qtd_esp_gine,0.3234959393043421
qtd_conta_NA,0.30411396970215243
qtd_esp_cardio,0.24067531698375183
qtd_esp_orto,0.22655616889559851
qtd_servico___OUTROS__,0.22161945148334103
qtd_esp_ped,0.21200198873641846
qtd_esp_lab_imagem,0.21015424869564195
qtd_servico_CARDIOLOGIA,0.1931771905209354
qtd_servico_TOMOGRAFIA,0.1884676493822557
qtd_esp_oftal,0.17556484988882687
qtd_servico_CIRURGICO,0.15413256920775112
qtd_esp_psiq,0.15285655394099204
qtd_conta_INTERNADO,0.14665863147704317
qtd_esp_derm,0.14315378803798828
qtd_servico_ENDOSCOPIA,0.13960726271225457
qtd_servico_FISIOTERAPIA,0.13566584554793484
qtd_esp_otorrino,0.13105452379441795
qtd_esp_neuro,0.12665116354246644
qtd_carater_urgencia,0.1263155347634482
pct_urgencia,0.12631021906385248
qtd_esp_cirurg,0.12536331493348815
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.1245742757689131
qtd_servico_CLÍNICO,0.12263688258715423
idade,0.09864487332378633
qtd_servico_DIÁRIA,0.09770038873528204
sexo,0.09487393537791099
qtd_servico_ACUPUNTURA,0.06458003740452756
tipo_cadastro,-0.05162663206942494
