feature,spearman
qtd_eventos_sinistro,0.9885653136853837
qtd_servico_CONSULTA,0.8998570337405272
qtd_carater_eletivo,0.8312771012012424
qtd_esp_outros,0.7440688575567267
qtd_conta_ATENDIMENTO AMBULATORIAL,0.7062244761748262
qtd_esp_clin_geral,0.6958027652898847
qtd_conta_EXTERNO,0.6169834271205854
qtd_carater_urgencia,0.6031298537755426
qtd_conta_PRONTO SOCORRO,0.6030480863842907
pct_urgencia,0.5951944636600128
qtd_servico_LABORATÓRIO,0.5619083421546288
qtd_servico_ULTRA-SONOGRAFIA,0.41893017222419243
qtd_conta_NA,0.3606655183551508
qtd_servico_RADIOLOGIA,0.34248629741305636
qtd_esp_gine,0.32174003820710095
qtd_esp_cardio,0.26074571832084614
qtd_esp_orto,0.24264160701431772
qtd_esp_oftal,0.23532557224692255
qtd_servico_CARDIOLOGIA,0.22844881961549496
qtd_servico___OUTROS__,0.2231368056848935
qtd_esp_ped,0.2081827441104828
qtd_servico_FISIOTERAPIA,0.19101177613452575
qtd_servico_CIRURGICO,0.18976844231602277
qtd_esp_lab_imagem,0.18969612250882653
qtd_servico_CLÍNICO,0.18372641324099404
qtd_esp_psiq,0.17520892139962804
qtd_conta_INTERNADO,0.17097905445044048
qtd_esp_derm,0.17080248435538087
qtd_servico_TOMOGRAFIA,0.14951688373487443
qtd_servico_RESSONÂNCIA MAGNÉTICA,0.14423745623293974
sexo,0.1404417062773609
qtd_servico_ENDOSCOPIA,0.13595621296458615
qtd_esp_cirurg,0.12816448129245062
idade,0.126909573151359
qtd_esp_otorrino,0.12634011532942138
qtd_esp_neuro,0.1142722299452668
qtd_servico_ACUPUNTURA,0.10972687595050915
qtd_servico_DIÁRIA,0.10501950365982092
qtd_servico_QUIMIOTERAPIA,0.06068515141912637
tipo_cadastro,-0.05424880962448704
